20                                      Ekin                  Epot 0                  Epot 1                  Etot 0                  Etot 1                   Pop 0                   Pop 1
472                       0.1734131729198217   -302.7240041767891512   -302.5625999782405984   -302.7240041767891512   -302.5625999782405984      0.7056860987459250      0.2943139014229881
473                       0.1737618536404555   -302.7238544145828314   -302.5626744958516383   -302.7238544145828314   -302.5626744958516383      0.6913277439177248      0.3086722560786034
474                       0.1741986835924819   -302.7236774095803753   -302.5628696406809581   -302.7236774095803753   -302.5628696406809581      0.6913905880948014      0.3086094118789409
475                       0.1745857039916233   -302.7235173061216074   -302.5632166794796944   -302.7235173061216074   -302.5632166794796944      0.6917698586458898      0.3082301414057756
476                       0.1749551294743287   -302.7233692561385396   -302.5634833196313593   -302.7233692561385396   -302.5634833196313593      0.7162470852402960      0.2837529147483560
477                       0.1754482145534231   -302.7232980479732873   -302.5635876573243195   -302.7232980479732873   -302.5635876573243195      0.7164129921818772      0.2835870077389966
478                       0.1762132936833746   -302.7232988544169530   -302.5635296725596390   -302.7232988544169530   -302.5635296725596390      0.7166542577579806      0.2833457423402823
479                       0.1771325577549948   -302.7233260696781372   -302.5633969303548838   -302.7233260696781372   -302.5633969303548838      0.7174177716379416      0.2825822285141730
480                       0.1778393915415864   -302.7233465205592324   -302.5631952977627748   -302.7233465205592324   -302.5631952977627748      0.7185490736134543      0.2814509263971419
481                       0.1779940596984974   -302.7233256418367091   -302.5629864599537768   -302.7233256418367091   -302.5629864599537768      0.7195925758582908      0.2804074240999039
482                       0.1776410303527771   -302.7232636537258941   -302.5628243026538371   -302.7232636537258941   -302.5628243026538371      0.7201282071257724      0.2798717928142368
483                       0.1770448729213861   -302.7232156367451807   -302.5625213226514916   -302.7232156367451807   -302.5625213226514916      0.7198857472469010      0.2801142528300326
484                       0.1762951815779016   -302.7231738964734973   -302.5620438427455383   -302.7231738964734973   -302.5620438427455383      0.7190135767485628      0.2809864231522818
485                       0.1753737571300560   -302.7231295589063507   -302.5616848123970044   -302.7231295589063507   -302.5616848123970044      0.7185181920898432      0.2814818081129148
486                       0.1743763642916850   -302.7230854414287933   -302.5616228454723569   -302.7230854414287933   -302.5616228454723569      0.7187219872012858      0.2812780128257603
487                       0.1735391471331333   -302.7230677732896993   -302.5617775785530057   -302.7230677732896993   -302.5617775785530057      0.7188397210459955      0.2811602789910940
488                       0.1730823787941103   -302.7230820012921981   -302.5619562038888830   -302.7230820012921981   -302.5619562038888830      0.7187797509309737      0.2812202490718816
489                       0.1730192050067160   -302.7230866425545628   -302.5621338458161063   -302.7230866425545628   -302.5621338458161063      0.7188429045361461      0.2811570954312210
490                       0.1731682826011539   -302.7230778097072061   -302.5623330846833596   -302.7230778097072061   -302.5623330846833596      0.7193752866538198      0.2806247132628268
491                       0.1733928901860361   -302.7231004751752153   -302.5624579261121880   -302.7231004751752153   -302.5624579261121880      0.7202984580352598      0.2797015419828652
492                       0.1737022296378432   -302.7231951525401428   -302.5624576917543891   -302.7231951525401428   -302.5624576917543891      0.7215619719330016      0.2784380279256188
493                       0.1741566685776889   -302.7233643582436002   -302.5622406916853038   -302.7233643582436002   -302.5622406916853038      0.7228666254032214      0.2771333746776598
494                       0.1747987701306448   -302.7235532267103508   -302.5617745596045438   -302.7235532267103508   -302.5617745596045438      0.7231463511362590      0.2768536489305517
495                       0.1755280320238770   -302.7236957617592452   -302.5612181451692777   -302.7236957617592452   -302.5612181451692777      0.7274348144916487      0.2725651854657422
496                       0.1765701075610924   -302.7233952019598746   -302.5603551138335661   -302.7233952019598746   -302.5603551138335661      0.7324362309757090      0.2675637687536304
497                       0.1772126662940029   -302.7234574646479928   -302.5600243268197005   -302.7234574646479928   -302.5600243268197005      0.7350566469782543      0.2649433527653386
498                       0.1780966185901811   -302.7234888548488243   -302.5596289773629906   -302.7234888548488243   -302.5596289773629906      0.7364297494423008      0.2635702505322329
499                       0.1793606835140956   -302.7235528088673959   -302.5592653613560401   -302.7235528088673959   -302.5592653613560401      0.7371166913975158      0.2628833085836854
500                       0.1808434098012408   -302.7237054197323118   -302.5591428507036653   -302.7237054197323118   -302.5591428507036653      0.7372302823861649      0.2627697176468803
501                       0.1821165317090698   -302.7239447690735119   -302.5592104317530584   -302.7239447690735119   -302.5592104317530584      0.7368961027637395      0.2631038971908485
502                       0.1827979772579391   -302.7242299392012228   -302.5592793953621822   -302.7242299392012228   -302.5592793953621822      0.7359598465473361      0.2640401533986999
503                       0.1827708390816171   -302.7245161312350206   -302.5591725413490281   -302.7245161312350206   -302.5591725413490281      0.7335282464647300      0.2664717536293449
504                       0.1821695875638802   -302.7247683144316284   -302.5588210206192343   -302.7247683144316284   -302.5588210206192343      0.7287824318941210      0.2712175684168664
505                       0.1813097791214917   -302.7249728869969090   -302.5583296967993761   -302.7249728869969090   -302.5583296967993761      0.7233422789091841      0.2766577207540463
506                       0.1809723225273324   -302.7251575268604711   -302.5578045617562566   -302.7251575268604711   -302.5578045617562566      0.7255503387824996      0.2744496609339873
507                       0.1810536469581538   -302.7253372549043888   -302.5572975147829311   -302.7253372549043888   -302.5572975147829311      0.7311850888679327      0.2688149114284393
508                       0.1815616669312717   -302.7255235722765292   -302.5566427474710167   -302.7255235722765292   -302.5566427474710167      0.7332457765790208      0.2667542234296679
509                       0.1822607717611927   -302.7257238774960797   -302.5557243885111234   -302.7257238774960797   -302.5557243885111234      0.7338085032378675      0.2661914967193582
510                       0.1827599941018332   -302.7259222338959148   -302.5548028486136900   -302.7259222338959148   -302.5548028486136900      0.7345321270643665      0.2654678729126260
511                       0.1827880462526296   -302.7260968067375870   -302.5542299789090066   -302.7260968067375870   -302.5542299789090066      0.7354683213022726      0.2645316786563071
